comment_no	user_id_no	contents	reg_time	sympathy_count	antipathy_count
1871754393	jyk7****	조국의 얼굴에 침을 뱉고싶다	2019-10-01T14:53:50+0900	3	2
1871753033	ires****	이제 위조 잘하는놈이 장땡이인 시절 오는거냐?	2019-10-01T14:52:41+0900	3	1
1871752653	yasi****	한겨레 꿈꾸심? 소설쓰심? ㅋㅋㅋ 웃고갈께요~~	2019-10-01T14:52:25+0900	2	1
1871752543	wndu****	ㅋㅋㅋㅋ G랄 ㅋㅋㅋㅋㅋㅋㅋㅋ 으유 ㅋㅋㅋ 언론도 믿을건 못되는구나	2019-10-01T14:52:22+0900	1	1
1871751213	neot****	넘나 조국스럽다~	2019-10-01T14:51:04+0900	0	0
1871750993	ydk7****	국민도 이제  잘 아는가봐?.한국당과 그지지자들로부터 욕많이 받는 사람이 대통감이란것을.	2019-10-01T14:50:54+0900	0	1
1871749393	mira****	대한민국 참 좋네. 돈있고 권력있으면 법이고 뭐고 왕이되는 나라네..조국대통하고싶어 안달나셨구만. 당신구치소가는걸 이달안에 보여주길 바란다.	2019-10-01T14:49:39+0900	4	1
1871749003	sia2****	조국  같은기? 광신도들 작품이군	2019-10-01T14:49:20+0900	0	0
1871748503	mkki****	한심한 걸레	2019-10-01T14:48:58+0900	0	0
1871747993	soph****	더러운 세상... 구질구질 구차한 거짓말들을 계속 듣쟈하니 참... 가지가지 여러가지....  미꾸라지 꿀팁만  국민들이 잘도 학습하고 있다... 사법부는 국민들 교육 차원에서 엄벌해주시길...	2019-10-01T14:48:32+0900	0	0
1871747013	lees****	도독놈  조국이 대통령 후보 라니   웃기는 나라 ㆍ재밋는 나라  대한민국  이네ᆢ  도독놈이  대통령   한번  되면  신나겠다ㆍ ㆍ 이마트  물건  며칠만에  훔쳐갈수  있을까  ?   궁금ᆢ	2019-10-01T14:47:38+0900	2	0
1871744003	bjh4****	삶은 소대가리가 웃다가 틀니빠지는소리하고 자빠졌네.	2019-10-01T14:45:05+0900	1	2
1871743683	iksu****	ㅋㅋ 한괴뢰  또시작이네	2019-10-01T14:44:50+0900	2	1
1871740533	cma9****	요새도 조중동 좃선 TV보나? 그거 보는 사람들은 너무 순진한 바보들이지. 그것들은 사기단인데. 거짓보도로 국민 우롱하는 언론 사기단.  그넌 보도 보면 조국이 나쁜 놈 같지? 오피니언  뉴스를 보야지. 김어준의 뉴스공장 봐야 진실이 뭔줄 알지.	2019-10-01T14:42:02+0900	2	8
1871739793	iees****	한걸레 조작하냐	2019-10-01T14:41:26+0900	0	0
1871739063	eekr****	차기대선 주자들만 봐도 헬조선이 어디까지 망할지 두고 볼일만 남았구나 ....,.진짜 이 나라 희망이 없다 젠장	2019-10-01T14:40:49+0900	1	3
1871737723	moza****	웃기고 있네. 이러니 조작 소리 나오지. 대깨문들만 조사했나보네.	2019-10-01T14:39:46+0900	11	2
1871737713	mylj****	황교안이 양강구도라는 사실이 충격이다 대선후보에있다는거 자체가 코미디	2019-10-01T14:39:45+0900	6	2
1871737663	roya****	뭐라는거야  뭐 대선? 아~~ 소주말하는거? 대선소주?	2019-10-01T14:39:44+0900	1	0
1871737373	ok33****	이젠 도덕적 잣대란 이세상에 없어졌구나~ 일단 법에만 안걸리면 모든게 통하는 이세상을 이번 정부가 만들었구나..많이 슬프다.. 부인이 뇌물을 받아도 관직을 내려 놓던 그나마 양심이.있던 시대도 저물었다. 철저히 개인주의 사회를 연 이번 정부에게 어떤기대가 있을런지..	2019-10-01T14:39:32+0900	5	0
1871737253	sucm****	우리나라도 프랑스처럼 믓진 대통령 나오는겨?	2019-10-01T14:39:27+0900	1	2
1871736153	najh****	난 또라이지만 정직한 홍준표형	2019-10-01T14:38:32+0900	0	1
1871735913	k999****	구라미터...절라대깨미터...🖕🖕🖕	2019-10-01T14:38:21+0900	0	0
1871735553	arti****	한겨레의 서초집회 반반기사 기억하자. 기계적중립 기레기들	2019-10-01T14:38:00+0900	0	0
1871735433	cma9****	조국법무장관  두달 간 샅샅이 조사했지만 아무 것도 나온 게 없는 게 신기할 정도다. 검찰이 증명해 줬다. 문재인 대통령 처럼 깨끗한 사람으로 조국을 지지한다. 황교안이나 나경원 떨었으면 벌써 감옥 같다.	2019-10-01T14:37:53+0900	5	9
1871735073	bbll****	세상이 요지경이다.	2019-10-01T14:37:34+0900	1	0
1871734933	2066****	지나가는 초등생조차도 조국은~~사기꾼 아저씨로 알고있던데~~이게 나라냐?  가족사기단! !	2019-10-01T14:37:22+0900	5	5
1871734853	askm****	내가이래서 개   도 옥 신자랑  좌빨은 사람으로 아본다	2019-10-01T14:37:16+0900	0	3
1871734703	mosa****	ㅋㅋ ㅋㅋ  조사가  리얼미터잔아~~~~	2019-10-01T14:37:11+0900	2	2
1871734563	circ****	황교안? 3강? 누구맘대로? ㅋㅋㅋㅋ	2019-10-01T14:37:03+0900	4	1
1871734513	mimi****	ㅍㅎㅎㅎㅎ 우끼구 자빠러지셧네~~~미쳣냐?이나라가?소대가리 꿈 박살나고,대깨문 박살날 멀잖앗다.정의공정같은 소리~위선과 비리로 잡은무능 정권~구라조작 발표로 조국아~"더욱 멀어지는 대권.가까워지는 감옥"	2019-10-01T14:37:00+0900	4	2
1871732803	dark****	황교환... ㅋㅋㅋㅋㅋㅋㅋㅋ 인물이 고작..	2019-10-01T14:35:22+0900	1	1
1871731983	iees****	참내 기가차다 기가차	2019-10-01T14:34:41+0900	1	0
1871731873	cma9****	난 조국이 문재인 대통령 처럼 선하고 굳건하게 평화통일 이루고 서민 노동자 농민과 약자를 위한 정치를 할 것 같다 . 조국은 대통령 감이다	2019-10-01T14:34:35+0900	3	10
1871731673	jinn****	혐오 대상자 1위다~~~이거 믿을 수 없네	2019-10-01T14:34:28+0900	3	1
1871731473	ljb4****	이런인간을 대선후보? 이정권 지지자들. 멀쩡한 인간들없네그려.  나라가 망해가고 있다..점점..	2019-10-01T14:34:19+0900	6	2
1871731373	jung****	언제 어떻게 누구한테 조사했는데~? 또   여론몰이한다  자한당도 별루지만 정당에서 대표로 민것도 아니고 갑자기~???	2019-10-01T14:34:13+0900	0	2
1871730783	amig****	조국 패밀리가  각종 범죄에 연루되어  수사를 받는 현 시점에서도  조국의 대선지지율이 3위로 급부상했단다. 미친언론에  미쳐가는  나라다.  범죄피의자도 유명해지기만하면  지지도가 올라가는  히안한  나라다.  유영철이나  화성살인범이  대선에  나오면 1위할것이다. 그들을  모르는 사람은  없을테니까.   유재석아   강호동아  다음  대선에  꼭  나와라. 니들만큼 유명한사람은  없으니  대통령자리는  니들거다. 경험없어도  상관없다.  아무리 못해도  문재인이나  이해찬, 조국보다는  양심적이고,  잘할테지.	2019-10-01T14:33:45+0900	9	4
1871730263	dydv****	윤석열이 대선에 나오면 좋을텐데.	2019-10-01T14:33:14+0900	11	0
1871730053	gusw****	리얼미터 여론 조사 밑을수있을까요?   민심과 반대로 나와 의아 하네요....  총선때  결과보면   알겠죠....	2019-10-01T14:33:04+0900	4	0
1871729503	play****	개돼지가 따로 없군. 쓰레기 위선자를 지지하는 그대들이 개돼지다.	2019-10-01T14:32:40+0900	3	0
1871729143	3809****	김어압잡이 친구 조작메타    니들은    중죄를저지르고있는거야       여론조작       그리고    걸레야      압잡이그만해라      지령떨어졌나	2019-10-01T14:32:22+0900	2	0
1871728373	jjkj****	황교활 개가 웃는다	2019-10-01T14:31:46+0900	0	1
1871727503	kims****	조국~~!!!!! 말하는 것도  싫다~~ㅠㅠㅠㅠㅠ 문재인~~!!!!! 국민을 위한 것처럼 위선 떨며 국민들중 한사람으로 엄중히 지시하고 경고하였는데 이를 무시하고 하여야 할 일만 하면 될 것을 이를 위반하고 있다.국민을 생각하면 자중하라 다시금 엄중히 경고한다. 범법자가 될 수있는자를 비호 하지마라~ 이것이 최순실과 같은 적폐인 것을 인식하라~~	2019-10-01T14:31:11+0900	7	0
1871727363	uraz****	네이버 댓글만 보면 참 깝깝하고 우울한데..그래도 현실에서 깨어있는 분들이 많다는 거에 위안을 느낍니다..황교안 19프로중 기득권이라면 자신들의 이익을 위해 일할수 있는 후보를 뽑을수 있으니 인정..근데 가진거 없고 배운거 없는 서민이 저 19프로 안에 있다면 진심 개돼지...	2019-10-01T14:31:03+0900	5	0
1871727013	bada****	믿고 거르는 조국	2019-10-01T14:30:46+0900	2	0
1871726503	xesx****	통계청이 대통령 손안에 있으니. 제대로된 조사가 되겠냐.	2019-10-01T14:30:27+0900	2	0
1871726373	ffk1****	조국 키워줘서 고맙다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 자한당 통베 틀딱들 하여간 대가리 안 돌아가서 지들한테 이득인지 손해인지도 모르고 설친다니까	2019-10-01T14:30:21+0900	0	0
1871725213	bcgu****	★수꼴 알바들 밥은 먹고 도배해라.	2019-10-01T14:29:22+0900	1	1
1871723393	yjy8****	범죄국가만드냐 조국이 뭔후보 진짜 미쳤구나	2019-10-01T14:28:00+0900	9	1
1871723353	n961****	누가되든 황교안은 절~대 안됨. 법무부장관 시절 세월호 덮고 정치 검찰과 한폐. 절대 검찰개혁할수 없음	2019-10-01T14:27:58+0900	4	6
1871722963	dltj****	듣 던 중에  제일 방가운 소리네  조국  대통령 무조건 찬성 합니다	2019-10-01T14:27:40+0900	4	9
1871722523	jinj****	참 웃픈이일이네요 ㅋㅋㅋ 조국모르는 사람이 없죠	2019-10-01T14:27:18+0900	0	0
1871722103	carl****	뇌없는  애들이  19. 9%인건가	2019-10-01T14:27:03+0900	1	0
1871721743	choi****	나라가 미쳐서 돌아가는구나..조국이 대권후보?	2019-10-01T14:26:48+0900	7	0
1871721673	jusu****	이제 장관 만들어 놓고 서서히 대권주자 만들고 다음 대선에서 대권을 넘기고 편히 살려고 고도의 잔머리 문가는 지금 웃어면서 있겠지	2019-10-01T14:26:45+0900	2	0
1871721563	bcgu****	믿거나 말거나. 멍y청도도 보수로 들어가네.	2019-10-01T14:26:40+0900	0	0
1871721543	sukk****	서초동 시위 나간 사람들이나 태극기 집회 나간 사람들이랑 뭐가 다른가.. 진영논리에 함몰되어 비판할 것도 안하고 맹목적인 추종이라니.. 이런 사람들이 이 나라를 이 모양으로 만들고 있다. 조국 더 철저하게 수사하는게 검찰개혁이지 정권 눈치보고 살살하는게 개혁인가?.. 상식선에서 말해라 하란다고 우르르하지 말고..한탄스럽다. 조국 기소되면 그때 비판할껀가? 아니다 또 이유 대면서 옹호할거다.. 징글징글하다 진짜 암적이다.	2019-10-01T14:26:39+0900	8	1
1871720923	mapi****	이것이 문재앙 이하 좌빨들이 노리는 궁국적인 목표였구나 과대망상증이 극에 달했구만 미틴것들	2019-10-01T14:26:17+0900	4	0
1871720823	l_ux****	이렇게 등신들이 많구나	2019-10-01T14:26:14+0900	0	0
1871719653	waun****	ㅋㅋㅋㅋ 그래 니네 다해먹어라	2019-10-01T14:25:13+0900	0	0
1871719563	jord****	미개한 국민의 숫자를 알려주네. 조국이가 한 게 뭐가 있나? 인사 검증 실패로 국정 부담과 여야 갈등만 키운데다 결정적으로자격도 없는 무법부 장관한다고 머리 쓸어 올리며 똥폼이나 잡으면서 온 나라를 개판으로 만들어 놓았는데 대권주자 3위라고? 정말 대한민국이 노답국가로 가는구나.	2019-10-01T14:25:09+0900	3	0
1871719463	kmin****	조작 조국 조작 조국 조작	2019-10-01T14:25:05+0900	0	0
1871719253	cccp****	이렇게 우리나라 국민들이 덜 떨어 졌습니다. 드러난것 그대로 받아들입시다. 우리나라 국민이 개돼지 취급받을 짓을 스스로 하는 겁니다.	2019-10-01T14:24:56+0900	0	0
1871718993	kims****	또 조작하네...김경수를 풀어준게 이거였어?	2019-10-01T14:24:42+0900	0	0
1871718793	ikar****	ㅋㅋㅋ 조국 나오면 민주당에서 이탈표 나올걸	2019-10-01T14:24:31+0900	0	0
1871718783	sch0****	대선주자3위? 정말 범법자와 범법자부인을 대통령부부로 받들고 싶은건가요? 그러고 싶은가요? 우리 대한민국 국민이 그 정도밖에 안되나요?	2019-10-01T14:24:31+0900	3	1
1871717003	jjan****	제정신 아닌 인간들이 사는 세상이다. 아님 중국인들이 대한민국 국민이되는 한국?	2019-10-01T14:23:13+0900	0	0
1871716303	bike****	적폐자한당과 쓰레기검찰, 보수기레기언론이 그토록 죽이고 싶어한다는 조국이 3위로 올랏다는것은 무얼뜻하나요!  이렇게 될까봐 그랬던겁니다!	2019-10-01T14:22:46+0900	2	3
1871715283	2224****	조작하지마라    대한민국사망	2019-10-01T14:21:59+0900	0	0
1871714973	akan****	조국이 거기서 왜 나와?  참..  설문에 넣은것도 기가차지만... 정말로 13%나온것이 맞다면... 이 나라는 정상이 아니다.	2019-10-01T14:21:44+0900	9	2
1871714563	rare****	가짜뉴스 죽이네	2019-10-01T14:21:31+0900	0	0
1871713843	cmro****	요즘노인네들도  댓글 잘다네  눈도 가물가물 할텐데  노인네들 수고햐	2019-10-01T14:21:00+0900	0	0
1871713143	sch0****	진짜 다들 미쳐가나봐요. 정말 이민이라도 가야 하나요? 문대통령과 조국은 나라와 국민을  두쪽낸 죄를 어떻게 감당하려 하나요?	2019-10-01T14:20:28+0900	3	3
1871712763	ilse****	13%가 사실이면 대한민국 절망적이다 한마디로	2019-10-01T14:20:12+0900	7	2
1871712503	mand****	우파 여론조사기관 만들자!	2019-10-01T14:20:01+0900	0	0
1871711923	jang****	귀신도  부러워하는 처세술의 조국농간....	2019-10-01T14:19:37+0900	1	1
1871711463	rkyy****	조국장관님 응원합니다	2019-10-01T14:19:20+0900	1	3
1871711053	kimk****	중권아 어떻하냐  대통령을 친구로 둘수있었는데 이제는 적이되어 버렸네 ㅋㅋ	2019-10-01T14:19:05+0900	0	0
1871710703	cmro****	조국 편이지만 장관과  대통령은 틀린거다  위조표창하나만으로도 대통령은 불가 왜 이런  뉴스를 흘리는건지 그 의도를 모르겠다	2019-10-01T14:18:48+0900	0	0
1871710493	dpco****	아직도 자한당 미는 분도 계시네.. 신기하네..	2019-10-01T14:18:39+0900	1	1
1871708633	jbd3****	총리출신이 대권잡은 전력이 없음을 감안하면 차기대권은 조국이네. 검새들아 줄 잘서라. 줄서기는 니들이 전문이잖아. 검찰개혁 성공하고 대통령 가즈아!	2019-10-01T14:17:19+0900	2	3
1871706543	ghon****	이건 뭔 또 뇌 없는 개소리야	2019-10-01T14:15:54+0900	4	0
1871706533	khw2****	자한당 찌꺼기들아 다음 대선 끝나고 너희 양아치들은 설 자리가 없을것이다 ㅋㅋ	2019-10-01T14:15:54+0900	2	2
1871706413	stea****	대선주자급으로 클까봐 난리치더니...역설적으로 대선후보급으로 키워줬네	2019-10-01T14:15:48+0900	3	1
1871705603	bomh****	그네 국정농단이 엊그젠데 그 사이 그걸 다 까 쳐먹고 다시 그 오른팔인 황교안을 뽑는다? 개돼지라는 단어도 아깝다.	2019-10-01T14:15:07+0900	3	2
1871704383	sila****	의혹만으로 지들 멋대로 고발해서 피고발자 만들어놓더니 사실관계확인 재판도 없이 무조건 범죄자  라고 고래고래 소리지르고 다니는 정치검찰과 야합한 보수일베 자한당 떼거지들의 사악함을 보며 인간이 어디까지 추악해질수있는지를 확인해 참담하기만하다	2019-10-01T14:14:14+0900	3	3
1871704223	dmsw****	제발 조국 좀 내버려둬	2019-10-01T14:14:05+0900	1	3
1871703513	sunk****	이래서 쪽바리 놈들도 우릴 멸시 하는거다. OOO들아!	2019-10-01T14:13:29+0900	1	0
1871703383	bomh****	황교안 대통령 뽑자! 그래서 그네풀어주고, 공안검사출신 황교안 앞세워 공안정국으로 이나라를 다시 세우자~! ...가 수구꼴통 생각이지?	2019-10-01T14:13:23+0900	2	1
1871703263	yich****	위기는 곧 기회이고, 정치는 움직이는 생명이라는 말 진짜 공감한다.	2019-10-01T14:13:19+0900	1	0
1871702893	btls****	어휴 바보들.  윤총장이 된다니까.	2019-10-01T14:12:58+0900	1	0
1871702743	core****	박근혜 다시 출마하란 소리처럼 들립니다	2019-10-01T14:12:53+0900	0	0
1871702533	lysm****	조작여론조사 올리지 마세요 무슨 조국님이 3위.... 지나가던 개도 웃겠습니다 정의로운 대한민국이 되었으면 좋겠습니다	2019-10-01T14:12:42+0900	9	1
1871702443	leeh****	절라도 미터... 호남미터...	2019-10-01T14:12:37+0900	4	0
1871702233	mnn2****	조국이 차기대선주자?그럼 정경심교수는 차기 영부인?말도안되는소리하지마라 생각만해도 끔찍하다	2019-10-01T14:12:25+0900	6	2
1871701623	ahoh****	야... 이나라는 범죄자를 대선주자로 미는 나라네... 어쩌다 이렇게 되었지?	2019-10-01T14:11:58+0900	6	0
1871701453	dora****	이낙연과 조국이고,,  이낙연이 될것이다	2019-10-01T14:11:51+0900	3	0
1871701443	nym1****	이명박 박근혜 탓이다 ...디플레 아니다.. 아니다..우리탓 아니다... 무조건 책임회피 현실부정 하는 좌빨정권이 아마 2~30년안에 다시 집권할 일은 절대 없을거다.  이런 좌파 지지하는 멍청이도 한국에 꽤나 많지만 제대로 정신박힌 사람들이 더 많기 때문이다.	2019-10-01T14:11:51+0900	3	1
1871701433	squa****	리얼미터 여론조작 조사해라. 공산주의 신문보다 조작질이 심한것 같다.	2019-10-01T14:11:50+0900	3	0
1871701343	koku****	경상도 년놈들을 멸종시켜야 하는 이유. 당나라 군사를 모셔다가 같은 민족인 백제 고구려을 멸망시키고 자신해서 중국의 속국(똘마니)가 되어 중국에 조공 바치고 한국은 반도국가로 만들어 놓고도 지금까지 반성을 안하고 현재도 자주해야 한다고 하면 반미니 좌빨이니 하며 게거품을 무는 년놈들이라 멸종을 시켜야 한다. 또 대마도는 일본에서보다 경상도에서 더 가까운데 신라 때 일본에게 뺏긴 죄. 또 하나, 고종 때 영남유생 1만명이 만인소란 상소를 올려 일본이나 서양은 짐승의 나라이니 수교하지 말고 오직 중국만 어버이 나라로 섬기자고 하며 개국	2019-10-01T14:11:48+0900	0	1
